age,gender,caste_category,region,income_bracket,health_score,access_to_hospital
30,1,0,1,1,0.51,FALSE
13,1,2,1,1,0.18,TRUE
89,1,0,1,1,0.07,TRUE
12,1,1,1,2,0.23,TRUE
24,0,0,1,2,0.17,FALSE
70,0,2,1,1,0.39,TRUE
73,1,1,0,1,0.26,TRUE
38,1,0,1,1,0.41,TRUE
87,1,1,1,2,0.2,FALSE
52,1,3,1,2,0.49,TRUE
70,1,0,1,1,0.48,TRUE
35,1,1,0,1,0.26,TRUE
28,1,1,1,1,0.22,TRUE
5,1,2,1,1,0.19,TRUE
42,1,1,1,2,0.11,TRUE
84,0,1,0,1,0.49,TRUE
80,0,0,0,1,0.35,TRUE
20,2,0,1,2,0.68,FALSE
22,0,2,1,2,0.39,FALSE
51,0,1,1,2,0.28,TRUE
87,0,1,1,2,0.43,TRUE
76,0,2,1,0,0.2,FALSE
47,1,0,1,1,0.46,TRUE
97,2,0,0,0,0.33,FALSE
39,0,1,1,2,0.19,FALSE
28,1,1,1,0,0.36,TRUE
68,0,1,1,2,0.58,FALSE
47,0,1,1,2,0.34,FALSE
72,0,0,1,1,0.3,FALSE
21,0,2,0,2,0.59,TRUE
48,0,0,1,1,0.08,TRUE
50,1,0,1,0,0.13,FALSE
49,1,0,0,1,0.33,TRUE
76,1,1,1,2,0.06,FALSE
62,1,1,1,0,0.35,FALSE
35,1,0,1,2,0.57,TRUE
80,0,1,1,1,0.32,TRUE
72,1,0,1,2,0.6,TRUE
5,1,1,0,1,0.52,FALSE
76,0,1,0,2,0.25,FALSE
90,0,1,1,2,0.08,TRUE
37,0,3,0,1,0.21,TRUE
73,1,1,1,2,0.14,TRUE
41,1,1,1,2,0.11,FALSE
92,0,0,1,1,0.43,TRUE
40,0,1,0,1,0.34,TRUE
58,0,0,1,2,0.16,TRUE
72,1,0,1,0,0.38,TRUE
2,1,1,1,2,0.16,FALSE
50,1,0,0,2,0.07,FALSE
86,1,1,0,2,0.11,TRUE
94,0,1,1,1,0.29,TRUE
80,0,0,1,1,0.02,TRUE
48,0,0,1,2,0.23,TRUE
24,1,1,1,1,0.16,TRUE
91,1,0,0,2,0.54,TRUE
33,1,3,0,1,0.66,TRUE
70,1,1,0,1,0.18,FALSE
94,1,1,0,1,0.53,FALSE
42,0,2,0,1,0.19,TRUE
26,1,3,0,1,0.36,TRUE
78,0,3,1,2,0.15,TRUE
95,0,1,0,2,0.24,TRUE
16,0,0,1,1,0.2,FALSE
21,2,2,0,0,0.11,TRUE
2,0,0,0,1,0.32,FALSE
59,1,1,1,1,0.14,FALSE
8,1,0,1,2,0.02,TRUE
7,0,2,1,1,0.31,FALSE
90,1,3,1,1,0.14,TRUE
21,1,2,0,2,0.34,TRUE
18,1,1,1,1,0.37,FALSE
82,1,2,1,2,0.42,TRUE
1,0,0,1,2,0.03,TRUE
91,2,2,0,1,0.38,TRUE
8,0,3,0,0,0.23,TRUE
92,0,0,1,1,0.18,TRUE
2,2,1,1,1,0.07,FALSE
22,1,1,0,1,0.19,TRUE
20,1,1,0,1,0.07,TRUE
78,1,0,1,0,0.35,TRUE
35,1,1,1,1,0.7,TRUE
60,1,1,0,2,0.16,FALSE
31,0,1,1,2,0.04,TRUE
41,1,2,1,2,0.19,TRUE
67,0,0,1,1,0.2,TRUE
72,1,1,1,1,0.13,TRUE
90,1,2,1,2,0.22,TRUE
24,1,3,1,2,0.44,FALSE
15,1,1,1,0,0.32,TRUE
38,1,1,0,2,0.52,TRUE
79,0,1,1,1,0.25,TRUE
99,0,0,0,2,0.58,TRUE
38,0,0,1,2,0.41,FALSE
81,1,0,1,2,0.14,TRUE
95,1,3,1,1,0.55,TRUE
66,1,0,1,1,0.34,TRUE
5,1,1,1,0,0.28,FALSE
2,0,0,1,1,0.38,TRUE
2,2,0,0,1,0.4,TRUE
90,1,2,1,1,0.18,TRUE
38,0,1,0,2,0.21,TRUE
37,0,0,1,1,0.58,FALSE
10,0,1,0,0,0.23,FALSE
91,1,1,0,1,0.1,TRUE
72,1,1,1,1,0.27,FALSE
74,0,0,1,1,0.15,TRUE
99,1,2,0,0,0.7,FALSE
24,0,1,1,2,0.64,TRUE
24,0,1,0,1,0.38,FALSE
95,0,0,0,1,0.47,FALSE
4,0,1,0,1,0.24,TRUE
40,0,3,0,1,0.41,FALSE
14,1,0,1,2,0.26,TRUE
26,1,2,0,2,0.59,FALSE
12,1,1,0,2,0.04,FALSE
27,0,2,1,1,0.2,TRUE
6,0,1,1,2,0.71,TRUE
27,1,3,0,2,0.08,TRUE
14,1,0,0,1,0.06,TRUE
22,1,1,0,1,0.41,TRUE
49,1,1,1,1,0.53,TRUE
20,1,2,1,1,0.53,TRUE
3,1,0,1,2,0.43,TRUE
73,1,0,1,2,0.26,TRUE
80,1,1,1,1,0.3,TRUE
73,0,1,1,1,0.07,TRUE
49,1,1,1,2,0.43,TRUE
96,0,1,1,1,0.11,FALSE
98,0,3,1,0,0.4,TRUE
25,0,1,1,1,0.29,TRUE
27,0,1,1,0,0.12,FALSE
91,0,1,0,2,0.47,TRUE
2,1,0,1,1,0.47,TRUE
22,1,0,1,1,0.14,TRUE
66,1,1,0,1,0.28,FALSE
48,1,2,1,2,0.41,TRUE
53,1,3,0,1,0.36,TRUE
1,1,3,1,0,0.13,TRUE
54,0,2,1,1,0.19,TRUE
39,0,3,0,1,0.41,TRUE
10,0,2,1,2,0.04,FALSE
12,1,2,1,0,0.21,TRUE
37,0,0,0,2,0.57,TRUE
46,0,0,1,2,0.42,TRUE
17,0,2,1,1,0.09,FALSE
3,1,2,1,2,0.04,TRUE
85,0,0,0,1,0.35,FALSE
76,0,0,0,2,0.25,TRUE
59,1,0,0,1,0.34,TRUE
27,0,0,0,2,0.4,TRUE
15,0,1,1,2,0.28,FALSE
45,0,3,0,2,0.27,FALSE
41,1,0,1,2,0.26,TRUE
67,1,1,1,1,0.33,FALSE
5,1,1,1,2,0.71,TRUE
34,0,1,0,1,0.15,TRUE
63,1,1,0,0,0.15,TRUE
98,0,2,1,1,0.43,TRUE
85,1,0,1,2,0.13,TRUE
13,0,0,0,1,0.05,FALSE
89,1,2,1,0,0.26,TRUE
14,1,3,0,1,0.26,TRUE
82,2,2,1,1,0.42,TRUE
61,1,2,1,1,0.41,FALSE
3,1,0,1,2,0.08,FALSE
3,1,2,0,2,0.31,TRUE
45,1,1,1,0,0.25,TRUE
96,1,0,1,1,0.41,FALSE
18,0,3,0,2,0.13,FALSE
32,1,2,1,1,0.51,TRUE
96,2,1,1,2,0.45,FALSE
44,0,0,0,1,0.3,FALSE
93,0,2,1,0,0.48,FALSE
37,1,1,1,1,0.3,TRUE
99,0,3,1,1,0.15,TRUE
27,1,1,1,1,0.24,TRUE
40,0,1,0,0,0.17,TRUE
24,0,3,1,1,0.07,FALSE
56,1,0,1,1,0.35,TRUE
36,0,3,0,2,0.51,TRUE
99,0,0,1,1,0.54,TRUE
6,0,1,1,2,0.44,TRUE
71,1,1,1,2,0.4,TRUE
78,2,1,0,1,0.22,TRUE
17,0,1,1,2,0.13,FALSE
61,1,2,1,0,0.32,FALSE
27,0,2,1,1,0.14,TRUE
44,1,2,1,2,0.42,TRUE
70,0,0,0,1,0.03,TRUE
3,0,0,0,2,0.11,TRUE
39,0,1,1,2,0.54,TRUE
35,1,0,1,1,0.33,FALSE
66,1,0,1,2,0.27,TRUE
83,0,0,1,2,0.27,TRUE
87,0,0,0,0,0.2,TRUE
17,1,1,0,1,0.42,FALSE
9,0,3,1,1,0.14,TRUE
9,1,1,0,1,0.36,TRUE
35,1,1,1,2,0.11,TRUE
9,0,2,1,0,0.33,TRUE
12,0,0,1,2,0.12,FALSE
67,0,1,0,0,0.08,TRUE
85,0,2,0,1,0.47,FALSE
57,0,2,0,1,0.38,TRUE
92,1,0,1,1,0.29,TRUE
97,0,0,0,2,0.41,TRUE
98,1,1,1,1,0.12,TRUE
43,0,2,1,1,0.56,TRUE
22,0,3,1,2,0.46,TRUE
60,0,0,0,2,0.22,FALSE
30,0,3,1,0,0.18,FALSE
31,1,0,0,0,0.5,FALSE
80,0,1,0,1,0.35,TRUE
99,1,1,0,2,0.32,FALSE
65,1,0,0,1,0.14,TRUE
73,0,2,1,2,0.1,FALSE
65,1,0,1,2,0.2,FALSE
87,1,2,1,0,0.59,TRUE
37,0,1,1,2,0.1,FALSE
82,1,0,1,1,0.6,TRUE
4,0,1,1,2,0.4,TRUE
10,1,0,1,2,0.42,TRUE
27,0,0,1,2,0.05,TRUE
2,1,3,0,1,0.21,TRUE
55,1,3,1,1,0.05,TRUE
68,0,0,0,1,0.41,FALSE
40,1,0,0,1,0.29,FALSE
97,0,1,1,1,0.25,TRUE
8,1,1,0,1,0.24,TRUE
15,1,0,1,1,0.14,TRUE
61,1,0,1,2,0.37,TRUE
7,0,3,1,1,0.34,TRUE
94,1,1,0,1,0.26,TRUE
24,0,2,1,1,0.06,TRUE
20,0,1,1,1,0.14,TRUE
55,0,0,0,1,0.49,TRUE
5,0,0,0,1,0.14,TRUE
7,2,1,1,1,0.1,TRUE
2,1,1,1,1,0.76,TRUE
74,1,1,1,2,0.39,TRUE
77,0,1,0,1,0.22,TRUE
21,0,3,1,1,0.28,TRUE
3,1,1,0,2,0.18,TRUE
53,0,1,0,1,0.05,FALSE
14,1,1,0,1,0.27,TRUE
53,0,0,1,1,0.23,TRUE
80,0,1,0,2,0.47,TRUE
63,1,1,1,0,0.54,TRUE
54,1,2,1,2,0.56,TRUE
72,0,1,1,0,0.3,TRUE
24,0,1,0,2,0.17,TRUE
78,0,3,1,1,0.33,FALSE
50,0,1,1,2,0.43,TRUE
6,1,1,1,1,0.16,TRUE
88,0,1,1,1,0.51,TRUE
93,0,1,0,0,0.2,TRUE
26,1,2,1,1,0.39,TRUE
34,1,1,1,2,0.4,TRUE
44,1,1,0,0,0.39,TRUE
69,0,1,1,0,0.25,TRUE
98,1,1,0,1,0.51,TRUE
98,1,2,1,1,0.33,TRUE
77,0,0,0,2,0.25,TRUE
67,1,1,1,2,0.39,TRUE
5,0,2,0,0,0.11,FALSE
86,1,1,1,1,0.09,TRUE
85,1,2,1,0,0.36,FALSE
91,0,0,0,2,0.16,FALSE
88,2,0,1,2,0.35,FALSE
39,1,1,1,0,0.43,FALSE
53,1,0,0,1,0.16,FALSE
8,0,1,1,1,0.31,TRUE
68,1,1,0,0,0.09,TRUE
36,1,3,1,1,0.56,TRUE
70,0,1,1,1,0.52,TRUE
95,0,0,1,0,0.41,TRUE
69,0,2,0,0,0.22,TRUE
6,0,1,1,1,0.5,TRUE
2,0,0,1,2,0.24,TRUE
1,0,0,0,1,0.21,FALSE
62,1,1,0,1,0.74,TRUE
29,0,1,1,1,0.18,FALSE
87,0,1,1,1,0.53,TRUE
18,0,1,0,1,0.39,TRUE
3,0,2,1,1,0.09,TRUE
80,0,2,0,1,0.49,TRUE
31,1,2,1,0,0.43,TRUE
22,1,2,1,2,0.48,TRUE
8,0,3,0,2,0.28,FALSE
22,1,0,0,0,0.26,FALSE
77,1,1,0,1,0.34,TRUE
29,1,1,0,1,0.23,TRUE
80,0,1,1,1,0.03,FALSE
10,1,3,1,1,0.62,FALSE
46,0,2,1,0,0.27,FALSE
34,0,0,0,1,0.25,TRUE
56,1,1,0,2,0.64,FALSE
59,1,0,0,1,0.17,FALSE
33,0,1,1,2,0.2,FALSE
78,1,1,0,1,0.1,FALSE
96,1,1,0,1,0.3,FALSE
23,1,1,0,1,0.04,TRUE
15,1,0,1,1,0.27,FALSE
25,2,0,0,0,0.03,FALSE
26,1,1,1,0,0.23,FALSE
12,0,2,1,1,0.27,TRUE
64,1,2,1,2,0.37,FALSE
19,0,0,0,1,0.44,TRUE
49,0,2,0,2,0.46,TRUE
19,0,2,0,2,0.65,TRUE
96,0,1,1,1,0.09,TRUE
74,0,1,1,1,0.44,FALSE
91,2,2,1,2,0.21,FALSE
23,1,0,1,1,0.06,TRUE
56,0,3,1,2,0.41,FALSE
63,0,1,1,1,0.01,TRUE
52,0,0,1,2,0.32,TRUE
64,1,2,1,1,0.23,TRUE
18,0,1,0,1,0.24,FALSE
99,0,1,1,2,0.73,TRUE
50,0,0,1,1,0.34,FALSE
13,1,1,0,2,0.17,TRUE
66,1,0,1,2,0.18,TRUE
36,0,1,1,2,0.11,TRUE
22,0,0,1,1,0.27,FALSE
84,0,0,0,2,0.26,TRUE
7,1,0,1,2,0.28,FALSE
12,0,0,1,1,0.15,TRUE
79,0,1,1,1,0.1,FALSE
93,1,3,1,1,0.37,TRUE
8,0,1,0,0,0.11,FALSE
23,0,3,1,0,0.1,TRUE
13,0,1,1,2,0.37,TRUE
97,0,0,0,1,0.02,FALSE
5,0,0,1,2,0.23,TRUE
83,1,1,0,1,0.61,FALSE
7,0,3,1,2,0.25,TRUE
68,1,2,1,1,0.54,TRUE
9,1,0,1,2,0.08,TRUE
19,0,0,0,2,0.14,TRUE
89,0,1,0,1,0.3,TRUE
65,1,3,1,2,0.47,TRUE
68,0,1,0,1,0.2,TRUE
82,1,2,1,2,0.24,TRUE
71,0,1,0,1,0.34,FALSE
83,1,0,0,1,0.22,TRUE
52,0,1,0,1,0.23,TRUE
87,1,1,1,1,0.45,TRUE
28,1,1,0,1,0.22,FALSE
93,0,1,0,1,0.28,TRUE
6,1,1,0,1,0.17,TRUE
44,0,0,0,2,0.28,TRUE
27,1,0,1,1,0.1,FALSE
46,1,1,0,1,0.24,TRUE
4,0,0,0,1,0.2,TRUE
87,0,1,1,1,0.14,TRUE
30,1,1,1,1,0.25,FALSE
45,1,0,0,2,0.32,FALSE
58,1,1,1,2,0.08,TRUE
62,0,2,0,1,0.29,TRUE
54,1,2,1,0,0.27,TRUE
24,0,2,1,1,0.08,TRUE
96,0,1,1,0,0.42,TRUE
75,1,1,0,0,0.38,TRUE
30,1,0,1,0,0.31,FALSE
90,1,2,1,1,0.46,FALSE
80,1,3,1,1,0.17,TRUE
57,0,1,0,2,0.23,FALSE
53,2,3,0,1,0.08,TRUE
70,0,1,1,1,0.49,TRUE
89,1,0,0,2,0.38,TRUE
84,1,1,0,1,0.33,TRUE
10,1,1,1,0,0.36,TRUE
1,1,2,1,2,0.45,TRUE
44,1,1,1,0,0.21,FALSE
59,0,0,0,1,0.16,TRUE
11,1,0,1,1,0.08,FALSE
76,0,0,1,1,0.06,TRUE
20,0,1,0,0,0.26,TRUE
76,0,1,0,1,0.05,TRUE
60,0,1,0,1,0.25,TRUE
44,0,3,0,2,0.23,FALSE
16,1,0,0,2,0.33,FALSE
79,1,3,1,2,0.28,TRUE
62,0,3,1,2,0.48,FALSE
90,0,1,1,2,0.28,TRUE
56,1,3,1,1,0.11,TRUE
75,0,1,1,2,0.08,TRUE
3,0,2,1,2,0.27,TRUE
2,1,0,0,2,0.19,TRUE
44,2,3,1,2,0.24,TRUE
83,1,1,1,0,0.1,TRUE
96,0,0,0,1,0.32,TRUE
87,1,3,0,2,0.21,TRUE
44,1,0,1,2,0.03,TRUE
24,1,0,1,0,0.12,FALSE
13,1,3,1,1,0.22,TRUE
1,1,1,0,2,0.49,TRUE
39,0,0,1,1,0.48,TRUE
5,1,0,0,1,0.02,TRUE
13,1,2,1,2,0.27,TRUE
8,0,1,1,2,0.17,TRUE
51,0,1,1,2,0.5,FALSE
49,1,1,0,0,0.17,FALSE
49,1,1,0,2,0.06,FALSE
48,0,0,1,2,0.22,TRUE
40,1,3,0,2,0.23,TRUE
30,0,0,1,1,0.38,TRUE
44,1,2,1,1,0.23,TRUE
92,0,0,0,2,0.4,TRUE
93,0,2,1,1,0.45,TRUE
53,0,0,1,2,0.14,TRUE
36,0,3,1,2,0.15,TRUE
84,2,1,1,1,0.31,TRUE
69,1,1,0,0,0.04,TRUE
71,0,0,0,0,0.34,FALSE
30,0,1,1,1,0.23,FALSE
38,1,0,0,2,0.36,TRUE
7,1,3,0,2,0.48,TRUE
75,0,1,1,2,0.18,FALSE
75,1,1,1,2,0.23,TRUE
84,0,0,1,1,0.42,FALSE
33,1,1,1,1,0.18,TRUE
79,0,2,1,1,0.34,TRUE
68,0,2,1,0,0.35,TRUE
51,2,1,1,1,0.23,TRUE
10,1,3,1,2,0.37,TRUE
38,1,1,0,1,0.36,FALSE
40,0,0,0,2,0.1,TRUE
3,1,0,0,1,0.24,TRUE
24,1,1,0,2,0.07,TRUE
2,1,1,0,1,0.32,TRUE
23,0,1,0,1,0.06,TRUE
51,1,2,1,0,0.17,FALSE
59,0,0,0,0,0.19,TRUE
42,1,0,1,1,0.61,FALSE
19,0,1,0,2,0.1,TRUE
8,2,1,1,2,0.46,FALSE
26,1,1,1,1,0.46,TRUE
82,0,1,0,0,0.07,FALSE
44,1,3,1,2,0.18,TRUE
48,0,1,1,2,0.24,TRUE
73,0,0,0,2,0.17,TRUE
36,0,3,0,2,0.55,TRUE
9,0,2,1,1,0.34,TRUE
97,0,1,1,0,0.34,TRUE
11,1,1,1,2,0.06,TRUE
41,1,0,1,2,0.23,TRUE
62,0,1,0,2,0.29,TRUE
88,0,1,0,1,0.15,TRUE
24,0,2,1,2,0.4,TRUE
32,2,0,1,0,0.35,TRUE
33,0,1,0,1,0.23,TRUE
81,1,0,0,2,0.27,FALSE
90,1,1,1,1,0.17,FALSE
45,0,1,1,1,0.01,TRUE
33,1,3,0,2,0.29,FALSE
2,0,1,0,1,0.15,TRUE
66,1,1,1,1,0.11,TRUE
78,1,1,0,2,0.17,FALSE
21,1,0,1,1,0.3,TRUE
87,0,0,1,1,0.37,TRUE
22,0,2,0,1,0.18,TRUE
65,0,3,0,0,0.28,TRUE
32,1,1,1,1,0.67,TRUE
29,0,0,1,1,0.22,FALSE
69,1,3,0,0,0.45,TRUE
36,0,0,0,1,0.07,TRUE
25,0,1,1,2,0.19,TRUE
22,0,1,1,2,0.12,FALSE
69,1,3,0,1,0.26,FALSE
52,1,1,0,1,0.03,TRUE
67,1,1,1,1,0.23,TRUE
24,1,2,1,2,0.14,TRUE
97,0,1,0,1,0.21,FALSE
92,0,1,0,2,0.06,FALSE
47,2,1,0,1,0.12,TRUE
85,1,1,1,1,0.17,TRUE
80,0,0,1,2,0.11,FALSE
11,0,1,1,1,0.17,FALSE
6,0,0,1,0,0.48,FALSE
51,1,3,0,1,0.07,TRUE
83,0,0,1,1,0.04,FALSE
61,0,0,1,1,0.45,FALSE
82,0,0,0,0,0.16,TRUE
44,0,1,1,1,0.17,TRUE
10,0,1,1,0,0.27,TRUE
76,1,0,1,2,0.08,TRUE
33,1,0,1,2,0.18,TRUE
64,0,1,1,1,0.44,FALSE
15,1,1,1,1,0.12,TRUE
76,0,0,1,0,0.48,TRUE
50,0,0,1,1,0.39,TRUE
5,0,1,1,1,0.32,FALSE
1,0,1,0,2,0.35,TRUE
38,1,0,1,1,0.44,TRUE
98,0,1,1,2,0.16,TRUE
12,0,0,1,2,0.39,TRUE
30,1,0,0,2,0.14,TRUE
11,1,2,0,1,0.4,TRUE
73,0,2,1,1,0.23,TRUE
44,1,1,1,0,0.2,TRUE
46,1,0,1,2,0.35,TRUE
71,1,0,0,2,0.45,TRUE
81,0,2,1,1,0.33,FALSE
52,0,0,0,0,0.16,TRUE
63,1,0,1,1,0.46,FALSE
26,1,0,0,2,0.09,FALSE
27,1,2,1,1,0.31,TRUE
97,0,0,1,2,0.02,TRUE
39,1,2,1,0,0.3,TRUE
5,1,1,1,2,0.56,TRUE
73,1,1,0,2,0.47,FALSE
87,1,0,0,2,0.39,TRUE
94,0,1,0,1,0.21,FALSE
36,0,1,0,1,0.05,TRUE
1,0,0,1,2,0.23,TRUE
52,0,0,1,0,0.43,TRUE
8,0,0,0,0,0.38,FALSE
1,1,1,0,1,0.42,FALSE
74,0,1,1,0,0.35,TRUE
7,0,3,0,1,0.17,FALSE
38,0,1,0,2,0.05,TRUE
59,0,1,0,1,0.4,TRUE
60,2,1,0,1,0.4,FALSE
67,1,0,1,2,0.39,TRUE
7,0,2,1,2,0.26,TRUE
8,1,1,1,2,0.4,TRUE
34,0,1,1,2,0.19,TRUE
40,1,0,0,1,0.43,FALSE
42,1,0,1,2,0.21,TRUE
96,0,0,0,1,0.58,TRUE
32,0,2,1,0,0.41,FALSE
69,2,1,1,2,0.15,TRUE
91,0,2,1,1,0.1,TRUE
13,0,0,0,1,0.48,FALSE
55,0,0,0,2,0.31,FALSE
12,1,0,1,1,0.26,TRUE
74,0,2,1,1,0.4,FALSE
1,1,1,1,1,0.12,TRUE
85,0,2,0,0,0.12,TRUE
7,0,1,1,1,0.28,FALSE
10,1,1,0,1,0.12,FALSE
81,0,1,0,2,0.1,FALSE
37,1,1,1,1,0.26,TRUE
48,0,1,1,0,0.5,TRUE
65,1,1,1,1,0.65,TRUE
42,1,0,0,1,0.36,TRUE
13,0,1,1,0,0.28,TRUE
23,1,0,1,2,0.09,TRUE
57,1,1,0,1,0.36,TRUE
92,1,0,0,2,0.14,TRUE
19,0,1,0,2,0.04,TRUE
32,1,1,0,1,0.06,FALSE
10,0,1,0,2,0.21,TRUE
82,1,0,0,1,0.36,FALSE
8,1,0,1,1,0.21,TRUE
16,1,0,1,1,0.32,TRUE
35,1,0,0,2,0.31,TRUE
58,1,1,1,2,0.59,TRUE
81,0,1,0,1,0.12,TRUE
48,1,1,1,2,0.25,TRUE
48,0,1,1,2,0.31,TRUE
23,1,1,1,2,0.15,FALSE
26,1,2,1,1,0.18,TRUE
55,0,1,0,1,0.49,FALSE
23,0,1,1,1,0.17,TRUE
50,1,1,0,1,0.25,FALSE
23,0,0,1,1,0.06,TRUE
54,0,2,0,1,0.11,TRUE
56,0,2,1,1,0.11,TRUE
45,1,0,1,0,0.07,TRUE
71,1,1,1,1,0.03,TRUE
12,0,1,1,1,0.09,TRUE
22,0,0,1,2,0.24,FALSE
17,0,3,1,1,0.09,TRUE
77,0,1,1,1,0.18,FALSE
48,1,1,0,1,0.52,FALSE
78,0,1,1,2,0.46,FALSE
71,1,2,1,0,0.56,TRUE
50,0,1,1,1,0.08,TRUE
83,0,1,0,1,0.17,FALSE
59,1,0,1,1,0.32,TRUE
39,2,3,0,2,0.09,FALSE
71,0,0,1,2,0.34,TRUE
60,0,0,1,2,0.24,FALSE
91,0,0,0,0,0.16,TRUE
17,0,2,1,1,0.12,FALSE
34,1,3,0,1,0.14,TRUE
75,0,0,1,2,0.37,TRUE
9,1,0,0,2,0.11,TRUE
39,0,3,1,1,0.14,TRUE
67,0,1,1,2,0.19,TRUE
23,1,1,1,1,0.16,TRUE
40,1,0,1,2,0.05,TRUE
4,0,1,1,2,0.4,TRUE
57,1,0,1,1,0.44,TRUE
16,1,1,1,1,0.18,FALSE
59,0,1,1,1,0.29,TRUE
85,0,1,1,1,0.17,TRUE
25,0,2,0,2,0.33,TRUE
5,1,0,0,2,0.03,FALSE
1,1,0,0,1,0.09,FALSE
96,1,1,0,2,0.16,TRUE
20,0,2,1,1,0.25,TRUE
11,0,0,0,0,0.47,TRUE
97,0,1,0,0,0.24,TRUE
32,0,1,1,1,0.31,TRUE
83,0,1,1,1,0.12,TRUE
39,0,2,1,1,0.18,FALSE
45,1,1,0,2,0.57,TRUE
57,0,0,1,1,0.18,TRUE
82,1,0,0,0,0.05,TRUE
36,1,2,0,1,0.34,TRUE
42,0,1,1,2,0.26,TRUE
88,0,1,1,0,0.35,FALSE
96,0,1,1,1,0.12,TRUE
9,0,1,1,1,0.52,FALSE
24,1,3,1,0,0.22,FALSE
79,0,1,1,1,0.19,TRUE
47,0,1,1,1,0.08,TRUE
46,1,2,1,2,0.16,TRUE
86,1,0,1,1,0.5,TRUE
98,1,0,0,1,0.2,TRUE
59,1,1,1,1,0.11,FALSE
10,1,3,0,1,0.3,TRUE
2,1,1,1,1,0.21,FALSE
42,1,1,1,1,0.05,TRUE
7,1,1,0,1,0.35,TRUE
1,0,2,1,2,0.01,TRUE
9,1,1,0,1,0.41,TRUE
42,1,3,1,1,0.11,TRUE
26,0,0,1,2,0.25,FALSE
79,1,2,0,1,0.32,TRUE
57,0,0,0,0,0.6,TRUE
22,0,3,0,2,0.43,FALSE
87,1,0,1,1,0.17,TRUE
3,1,1,1,1,0.02,FALSE
11,1,1,1,1,0.28,FALSE
56,0,3,1,2,0.09,TRUE
86,0,0,1,1,0.08,TRUE
62,1,0,1,1,0.45,TRUE
40,0,1,1,1,0.37,TRUE
78,1,1,1,2,0.13,TRUE
16,0,0,0,1,0.13,TRUE
98,1,1,1,2,0.19,TRUE
5,0,0,1,0,0.52,TRUE
53,1,2,0,1,0.11,TRUE
72,1,0,1,2,0.28,TRUE
66,1,0,1,1,0.13,FALSE
11,0,1,1,2,0.42,TRUE
45,1,2,1,1,0.03,FALSE
62,0,1,1,2,0.4,FALSE
87,0,1,1,2,0.48,TRUE
65,0,0,1,1,0.57,TRUE
74,0,1,1,1,0.32,TRUE
6,0,3,0,1,0.31,FALSE
67,0,0,1,1,0.01,TRUE
83,1,1,1,1,0.4,TRUE
29,0,1,0,1,0.35,TRUE
79,1,2,1,1,0.16,TRUE
87,0,2,0,2,0.04,TRUE
49,1,0,0,0,0.49,TRUE
8,0,3,0,2,0.26,TRUE
89,1,1,0,0,0.72,TRUE
88,0,0,0,1,0.12,TRUE
52,0,1,1,1,0.42,TRUE
12,0,2,1,2,0.49,TRUE
1,0,0,1,1,0.19,TRUE
4,0,2,0,1,0.15,FALSE
94,0,1,1,1,0.17,TRUE
98,0,0,1,1,0.77,TRUE
60,0,1,0,2,0.28,FALSE
43,0,1,1,0,0.42,FALSE
97,0,2,1,1,0.65,TRUE
44,1,1,0,1,0.05,FALSE
30,1,1,0,1,0.16,TRUE
40,0,1,0,1,0.13,TRUE
13,1,2,0,1,0.19,FALSE
30,0,0,0,2,0.02,TRUE
19,0,1,0,0,0.22,TRUE
20,0,0,1,0,0.05,TRUE
38,0,0,0,1,0.02,TRUE
63,1,2,1,0,0.38,FALSE
68,0,0,1,0,0.51,TRUE
23,1,0,0,1,0.26,TRUE
89,1,0,0,1,0.17,TRUE
11,0,3,1,1,0.42,TRUE
31,1,2,1,2,0.41,FALSE
76,0,1,0,2,0.25,TRUE
41,2,1,0,2,0.16,TRUE
98,1,1,0,1,0.37,TRUE
57,1,1,1,0,0.05,TRUE
30,1,3,0,1,0.46,TRUE
80,1,2,1,2,0.21,FALSE
96,0,1,1,0,0.12,FALSE
82,1,0,1,0,0.09,TRUE
8,0,0,1,1,0.65,FALSE
95,0,0,1,1,0.46,TRUE
36,0,0,1,1,0.5,FALSE
77,0,3,0,1,0.48,FALSE
82,0,0,0,1,0.22,TRUE
62,0,0,1,2,0.37,TRUE
35,0,2,1,2,0.44,FALSE
27,0,2,0,2,0.09,TRUE
6,0,1,1,2,0.19,TRUE
64,1,1,1,2,0.31,TRUE
74,0,3,0,0,0.81,TRUE
37,1,3,1,2,0.23,FALSE
47,0,0,1,1,0.23,TRUE
44,0,1,1,2,0.41,TRUE
71,0,1,1,2,0.5,TRUE
80,0,0,0,1,0.38,FALSE
66,1,0,0,0,0.31,TRUE
43,1,1,1,1,0.44,TRUE
57,2,1,0,2,0.29,FALSE
47,0,2,1,1,0.82,FALSE
89,1,1,1,1,0.39,FALSE
90,0,1,0,1,0.06,TRUE
90,1,3,0,1,0.28,TRUE
18,2,1,1,1,0.11,FALSE
20,1,1,1,1,0.09,TRUE
92,0,1,1,1,0.83,TRUE
67,0,1,1,2,0.25,TRUE
57,1,0,0,1,0.24,TRUE
1,1,1,1,2,0.3,TRUE
74,0,0,0,1,0.14,FALSE
95,0,2,1,0,0.25,TRUE
84,1,1,1,2,0.11,FALSE
56,1,1,0,1,0.48,TRUE
8,1,0,0,1,0.17,TRUE
48,1,0,0,1,0.3,TRUE
58,1,1,1,1,0.38,TRUE
64,0,2,1,2,0.49,TRUE
